id,kanji,kana,vietnamese,hanViet,level,pos,tags,exampleSentence,exampleTranslation
"n2_0382","まねく","mời, ra dấu, gọi, nguyên nhân","CHIÊU","Mời, rủ","N2","","","",""
"n2_0383","ひっかかる","bị bắt, bị vướng vào, bị lừa","DẪN QUẢI","Vướng vào, mắc vào","N2","","","",""
"n2_0384","ひっかける","mắc, lừa đảo, ném vào","DẪN PHẢN","Treo; móc vào, lừa gạt","N2","","","",""
"n2_0385","くずれる","sụp đổ","BĂNG","Sụp đổ","N2","","","",""
"n2_0386","くずす","phá","BĂNG","Phá hủy","N2","","","",""
"n2_0387","あれる","bão bùng, cuồng loạn","HOANG","Bão bùng, cuồng loạn","N2","","","",""
"n2_0388","あらす","tàn phá, đột phá","HOANG","Làm loạn","N2","","","",""
"n2_0389","みとめる","thừa nhận, ủy quyền, xem","NHẬN","Thừa nhận, thú nhận","N2","","","",""
"n2_0390","みなおす","nhìn lại, cân nhắc lại","KIẾN TRỰC","Nhìn lại, sửa lại","N2","","","",""
"n2_0391","みなれる","quen, nhẵn mặt","KIẾN QUÁN","Quen","N2","","","",""
"n2_0392","もとめる","tìm kiếm, yêu cầu, mua","CẦU","Tìm, yêu cầu","N2","","","",""
"n2_0393","もれる","rò rỉ, chạy trốn, bày tỏ, bị bỏ lại","LẬU","Bị lộ, rò rỉ ra","N2","","","",""
"n2_0394","もらす","tràn, buông ra, bỏ lỡ","LẬU","Làm lộ, làm rò rỉ","N2","","","",""
"n2_0395","こげる","bị cháy","TIÊU","Bị cháy; cháy","N2","","","",""
"n2_0396","はんする","trái lại","PHẢN","Trái lại","N2","","","",""
"n2_0397","ふくれる","phồng, sưng","BÀNH","fuku = Thổi cho PHỒNG lên","N2","","","",""
"n2_0398","ふくらむ","to lên, tăng lên","BÀNH","fuku = Thổi cho PHỒNG lên","N2","","","",""
"n2_0399","ふくらます","phồng, phình, được làm đầy bởi","BÀNH","fuku = Thổi cho PHỒNG lên","N2","","","",""
"n2_0400","とがる","trạng thái nhọn, sắc","TIÊM","Nhọn, sắc","N2","","","",""
"n2_0401","あてはまる","áp dụng","ĐƯƠNG","Ứng dụng, Hợp với","N2","","","",""
"n2_0402","つく","kiếm việc, trở thành","TỰU","Kiếm việc làm","N2","","","",""
"n2_0403","うけもつ","đảm trách","THỤ TRÌ","Đảm trách =担当","N2","","","",""
"n2_0404","したがう","theo đó, theo","TÙNG/TÒNG","Men theo, theo, tuân thủ","N2","","","",""
"n2_0405","つぶやく","thì thầm, thì thào","HUYỀN","Thì thầm, thì thào","N2","","","",""
"n2_0406","のべる","phát biểu","THUẬT","Phát biểu, thuật lại","N2","","","",""
"n2_0407","かぎる","không nhất thiết, là tốt nhất, nhân dịp","HẠN","Giới hạn, chỉ","N2","","","",""
"n2_0408","かたよる","dồn về một phía","PHIẾN KÍ","","N2","","","",""
"n2_0409","うすまる","suy nhược","BẠC","Nhạt đi, phai nhòa, nhạt nhòa","N2","","","",""
"n2_0410","うすめる","pha loãng, suy yếu","BẠC","Làm cho nhạt đi, làm cho phai nhòa đi","N2","","","",""
"n2_0411","うすれる","trở nên mờ nhạt, phai màu","BẠC","Trở nên nhạt dần, giảm dần","N2","","","",""
"n2_0412","すきとおる","trở nên rõ ràng, trở nên trong suốt","THẤU THÔNG","Trong suốt, trong vắt","N2","","","",""
"n2_0413","しずまる","trở nên yên lặng, được bình tĩnh lại","TĨNH/TRẤN","","N2","","","",""
"n2_0414","しずめる","yên tĩnh, hạ hỏa, giải tỏa","TĨNH/TRẤN","","N2","","","",""
"n2_0415","すぐれる","giỏi, ưu tú, hoàn hảo","ƯU","Ưu tú, giỏi","N2","","","",""
"n2_0416","おちつく","① ổn định (tinh thần, tâm trạng, cuộc sống, công việc)
② không khỏe trong người","LẠC TRƯỚC","Bình tĩnh","N2","","","",""
"n2_0417","おとろえる","trở nên yếu, sa sút","SUY","Yếu hơn, giảm dần","N2","","","",""
"n2_0418","そなわる","được trang bị, được ưu đãi với","BỊ","Được trang bị","N2","","","",""
"n2_0419","そなえる","chuẩn bị, trang bị, cung cấp","BỊ","Chuẩn bị, trang bị","N2","","","",""
"n2_0420","たくわえる","dự trữ, tiết kiệm, có trữ lượng lớn","SÚC","Tiết kiệm, dự trữ","N2","","","",""
"n2_0421","ととのう","chuẩn bị về mọi mặt (số lượng, phương pháp, v.v)","CHỈNH","Sẵn sàng, tốt","N2","","","",""
"n2_0422","ととのえる","chuẩn bị, sửa, điều chỉnh","CHỈNH","","N2","","","",""
"n2_0423","おおう","phủ, bao bọc, che để người khác không thấy (che mắt, che mặt)","PHÚC","Phủ","N2","","","",""
"n2_0424","てる","chiếu sáng","CHIẾU","Chiếu sáng","N2","","","",""
"n2_0425","てらす","được chiếu sáng","CHIẾU HỢP","Chiếu sáng, chiếu theo","N2","","","",""
"n2_0426","そまる","được nhuộm, bị ảnh hưởng bởi","NHIỄM","Được nhuộm","N2","","","",""
"n2_0427","そめる","nhuộm, đỏ mặt","NHIỄM","Nhuộm","N2","","","",""
"n2_0428","あこがれる","mong ước, mơ ước","SUNG","Mong ước, mơ ước","N2","","","",""
"n2_0429","うらやむ","đố kỵ, ghen tị","TIỆN","Ghen tị","N2","","","",""
"n2_0430","あきらめる","từ bỏ","ĐẾ","Đầu hàng, bỏ cuộc","N2","","","",""
"n2_0431","あきれる","bị shock, ngạc nhiên","NGỐC","Ngạc nhiên, sốc","N2","","","",""
"n2_0432","おそれる","sợ, dữ tợn, khủng khiếp","KHỦNG","Sợ","N2","","","",""
"n2_0433","うらむ","hận, căm thù　(mức độ 嫌う→恨む→憎む)","HẬN","Hận, oán","N2","","","",""
"n2_0434","なぐさめる","an ủi, động viên, thiên về an ủi　(励む thiên về động viên)","ÚY","An ủi, động viên","N2","","","",""
"n2_0435","たんじゅんな","đơn giản","ĐƠN THUẦN","Đơn giản","N2","","","",""
"n2_0436","じゅんすいな","trong sáng, nguyên chất","THUẦN TÚY","","N2","","","",""
"n2_0437","とうめいな","trong suốt","THAẤU MINH","","N2","","","",""
"n2_0438","さわやかな","sảng khoái, tươi","SẢNG","","N2","","","",""
"n2_0439","すなおな","vâng lời, dịu dàng, ôn hòa","TỐ TRỰC","","N2","","","",""
"n2_0440","そっちょくな","trực tính, thẳng thắn","SUẤT TRỰC","","N2","","","",""
"n2_0441","せいじつな","thật thà","THÀNH THỰC","","N2","","","",""
"n2_0442","けんきょな","khiêm tốn","KHIÊM HƯ","","N2","","","",""
"n2_0443","かしこい","thông minh, khôn ngoan","HIỀN","Thông minh","N2","","","",""
"n2_0444","しんちょうな","thận trọng","THẬN TRỌNG","","N2","","","",""
"n2_0445","おだやかな","điềm tĩnh, yên lặng","ỔN","","N2","","","",""
"n2_0446","しんけんな","nghiêm túc, nghiêm trọng","CHÂN KIẾM","","N2","","","",""
"n2_0447","せいしきな","chính thức, trang trọng","CHÍNH THỨC","","N2","","","",""
"n2_0448","おもな","chính, chủ yếu　(部分、問題)","CHUỦ","","N2","","","",""
"n2_0449","しゅような","chủ yếu, chính, thường ghép với từ khác (主要年、主要人物)","CHỦ YẾU","","N2","","","",""
"n2_0450","きちょうな","quý giá","QUÝ TRỌNG","","N2","","","",""
"n2_0451","いだいな","vĩ đại","VĨ ĐẠI","","N2","","","",""
"n2_0452","えらい","đáng ngưỡng mộ, vị trí cao","VĨ ĐẠI","Đáng ngưỡng mộ","N2","","","",""
"n2_0453","どくとくな","độc nhất, đặc biệt, riêng bản thân có thôi","ĐOỘC ĐẮC","","N2","","","",""
"n2_0454","とくしゅな","độc đáo, đặc biệt (vd: năng khiếu đặc biệt, thông minh, giỏi giang)","ĐẶC THÙ","","N2","","","",""
"n2_0455","きみょうな","kỳ lạ","KỲ DIỆU","","N2","","","",""
"n2_0456","みょうな","lạ, tò mò","DIÊU","","N2","","","",""
"n2_0457","あやしい","đáng nghi, nghi ngờ, có thiên về cảm giác nguy hiểm, lo lắng, bất an","QUÁI","Nghi ngờ, đáng nghi","N2","","","",""
"n2_0458","いじょうな","bất thường","DIỊ THƯỜNG","","N2","","","",""
"n2_0459","こうどな","độ chính xác cao","CAO ĐỘ","","N2","","","",""
"n2_0460","あらたな","mới, được làm mới","TÂN","","N2","","","",""
"n2_0461","ごうりてきな","hợp lý","HỢP LÝ ĐÍCH","","N2","","","",""
"n2_0462","きような","lanh tay, tài giỏi, khéo léo","CƠ DỤNG","","N2","","","",""
"n2_0463","てがるな","nhẹ nhàng, đơn giản","THỦ KHINH","","N2","","","",""
"n2_0464","てごろな","hợp lý, phù hợp","THỦ","","N2","","","",""
"n2_0465","こうかな","đắt","CAO GIÁ","","N2","","","",""
"n2_0466","ごうかな","hào hoa","HÀO HOA","","N2","","","",""
"n2_0467","こうきゅうな","chất lượng cao, đắt","CAO CẤP","","N2","","","",""
"n2_0468","じょうとうな","thượng đẳng, đủ tốt","THƯƠỢNG ĐẲNG","","N2","","","",""
"n2_0469","じょうひんな","thượng phẩm","THƯƠỢNG PHẨM","","N2","","","",""
"n2_0470","てきどな","mức độ thích hợp, điều độ","THÍCH ĐỘ","","N2","","","",""
"n2_0471","かいてきな","dễ chịu, sảng khoái","KHOÁI THÍCH","","N2","","","",""
"n2_0472","こころよい","hài lòng, dễ chịu","KHOÁI THÍCH","Sẵn lòng, vui lòng","N2","","","",""
"n2_0473","じゅんちょうな","ｔhuận lợi; tốt; trôi chảy","THUẬN ĐIỀU","","N2","","","",""
"n2_0474","かっぱつな","hoạt bát, sôi nổi (thiên về tính cách con người)","HOẠT PHÁT","","N2","","","",""
"n2_0475","てきかくな","chính xác","ĐÍCH XÁC","","N2","","","",""
"n2_0476","かくじつな","thật （sự thật, người thật）","XÁC THỰC","","N2","","","",""
"n2_0477","あきらかな","rõ ràng","MINH","","N2","","","",""
"n2_0478","あいまいな","mơ hồ, không rõ ràng","ÁI MUỘI","","N2","","","",""
"n2_0479","ぐたいてきな","cụ thể","CỤ THỂ ĐÍCH","","N2","","","",""
"n2_0480","ちゅうしょうてきな","trừu tượng","TRỪU TƯỢNG","","N2","","","",""
"n2_0481","ひとしい","giống nhau","ĐẲNG","Bình đẳng, bằng nhau","N2","","","",""
"n2_0482","びょうどうな","bình đẳng (người ngoài cuộc nhìn nhận)","BÌNH ĐĂNG","","N2","","","",""
"n2_0483","こうへいな","công bằng (người trong cuộc nhìn nhận)","CÔNG BÌNH","","N2","","","",""
"n2_0484","じんぶつ","nhân vật","NHÂN VẬT","Nhân vật (con người)","N2","","","",""
"n2_0485","もの","người, kẻ","GIẢ","Người","N2","","","",""
"n2_0486","かくじ","mỗi người","CÁC TỰ","Mỗi người","N2","","","",""
"n2_0487","きぶん","tâm tư, tinh thần","KHÍ PHÂN","Lo lắng, căng thẳng","N2","","","",""
"n2_0488","けはい","cảm giác, linh cảm","KHÍ PHỐI","Linh cảm","N2","","","",""
"n2_0489","いきがい","mục đích sống","SINH","Mục đích sống, lẽ sống","N2","","","",""
"n2_0490","ぎょうぎ","tác phong, cách cư xử","HÀNH NGHI","Cách cư xử = マナー (manner)","N2","","","",""
"n2_0491","ひん","hàng hóa","PHẨM","Phẩm chất","N2","","","",""
"n2_0492","すがた","hình ảnh, bóng dáng","TƯ","Dáng vẻ, tư thế","N2","","","",""
"n2_0493","しせい","tư thế, thái độ","TƯ THẾ","Tư thế","N2","","","",""
"n2_0494","みかけ","nhìn bề ngoài, từ đó suy đoán bên trong","KIẾN","Ngoại hình, nhìn có vẻ","N2","","","",""
"n2_0495","くじょう","phàn nàn","KHỔ TÌNH","Phàn nàn","N2","","","",""
"n2_0496","こうじつ","xin lỗi, bào chữa (văn viết của 言い訳)","KHẨU THỰC","Viện cớ, viện lý do","N2","","","",""
"n2_0497","どうき","động cơ","ĐỘNG CƠ","Động cơ","N2","","","",""
"n2_0498","ひにく","giễu cợt, mỉa mai","BÌ NHỤC","Giễu cợt, mỉa ma","N2","","","",""
"n2_0499","いぎ","ý nghĩa","Ý NGHĨA","Ý nghĩa","N2","","","",""
"n2_0500","しゅぎ","nguyên tắc, niềm tin","CHỦ NGHĨA","Chủ nghĩa","N2","","","",""
"n2_0501","せいしん","tinh thần","TINH THẦN","Tinh thần","N2","","","",""
"n2_0502","ねんだい","kỷ nguyên, năm","NIÊN ĐẠI","Niên đại","N2","","","",""
"n2_0503","せだい","thời đại , thế hệ","THẾ ĐẠI","Thế hệ","N2","","","",""
"n2_0504","きそ","cơ bản, gốc","CƠ SỞ","Cơ bản","N2","","","",""
"n2_0505","きじゅん","tiêu chuẩn, mang tính pháp lý, luật lệ, thường có phạm vi rộng","CƠ CHUẨN","Tiêu chuẩn","N2","","","",""
"n2_0506","ひょうじゅん","tiêu chuẩn, từ nhiều mức độ xảy ra chọn mức độ trung bình làm tiêu chuẩn","TIÊU CHUẨN","Tiêu chuẩn","N2","","","",""
"n2_0507","てんけい","điển hình, mô hình","ĐIỂN HÌNH","Điển hình","N2","","","",""
"n2_0508","ほうげん","tiếng địa phương","PHƯƠNG NGÔN","Tiếng địa phương","N2","","","",""
"n2_0509","ぶんぷ","phân bố (phân bố dân số, phân bố động thực vật)","PHÂN BỐ","Phân phối","N2","","","",""
"n2_0510","はってん","phát triển, mở rộng","PHÁT TRIỂN","Phát triển","N2","","","",""
"n2_0511","ぶんめい","văn minh","VĂN MINH","Văn minh","N2","","","",""
"n2_0512","ふきゅう","phổ cập, phổ biến","PHỔ CẬP","Phổ cập","N2","","","",""
"n2_0513","せいげん","hạn chế (ăn uống, tuổi tác, thời gian, tốc độ, calorie )","CHẾ HẠN","Hạn chế, giới hạn","N2","","","",""
"n2_0514","げんど","mức độ giới hạn(sự chịu đựng, giới hạn khoản tiền vay, )","HẠN ĐỘ","Mức độ giới hạn","N2","","","",""
"n2_0515","げんかい","mức độ giới hạn,đỉnh điểm, tối đa (năng lực, thể lực, sự chịu đựng )","HẠN GIỚI","Giới hạn (của bản thân, năng lực, thể lực...)","N2","","","",""
"n2_0516","けんとう","nghiên cứu, xem xét","KIỂM THẢO","Xem xét, cân nhắc","N2","","","",""
"n2_0517","せんたく","lựa chọn","TUYỂN TRẠCH","Lựa chọn","N2","","","",""
"n2_0518","こうりょ","xem xét","KHẢO LỰ","Xem xét, suy tính","N2","","","",""
"n2_0519","じゅうし","xem trọng, xem là quan trọng","TRỌNG THỊ","Quan trọng","N2","","","",""
"n2_0520","けんとう","phỏng đoán, ước tính","KIẾN ĐƯƠNG","Đoán, ước lượng","N2","","","",""
"n2_0521","ていせい","đính chính","ĐÍNH CHÍNH","Đính chính","N2","","","",""
"n2_0522","しゅうせい","chỉnh sửa, sửa đổi","TU CHÍNH","Khắc phục","N2","","","",""
"n2_0523","はんこう","chống, không vâng lời　（ý chí chống đối）","PHẢN KHÁNG","Phản kháng","N2","","","",""
"n2_0524","ていこう","đẩy lui, chống đối","ĐỀ KHÁNG","Chống đối, phản đối","N2","","","",""
"n2_0525","さいなん","tai nạn, thiên tai (mức độ cao nhất)","TAI NẠN","Tai nạn, thiên tai","N2","","","",""
"n2_0526","おせん","ô nhiễm","Ô NHIỄM","Ô nhiễm","N2","","","",""
"n2_0527","がい","có hại","HẠI","Hại","N2","","","",""
"n2_0528","でんせん","truyền nhiễm","TRUYỀN NHIỄM","Truyền Nhiễm","N2","","","",""
"n2_0529","たいさく","đối sách, biện pháp đối phó","ĐỐI SÁCH","Đối sách","N2","","","",""
"n2_0530","しょち","xử lý, điều trị, thường là những việc cần làm ngay (vd xử lý vết thương)","XỬ TRÍ","Biện pháp","N2","","","",""
"n2_0531","しょぶん","tiêu hủy, trừng trị","XỬ PHÂN","Tiêu hủy","N2","","","",""
"n2_0532","しょり","xử lý","XỬ LÝ","Xử lý","N2","","","",""
"n2_0533","わ","vòng, lặp","LUÂN","Vòng","N2","","","",""
"n2_0534","あと","dấu vết","TÍCH","Dấu vết","N2","","","",""
"n2_0535","てま","thời gian, phiền phức","THỦ GIAN","Tốn thời gian, phiền phức","N2","","","",""
"n2_0536","のうりつ","hiệu quả, năng suất","NĂNG SUẤT","Năng suất","N2","","","",""
"n2_0537","せいのう","hiệu năng, hiệu quả","TIÍNH NĂNG","Tính năng","N2","","","",""
"n2_0538","そうさ","thao tác hoạt động","THAO TÁC","Thao tác","N2","","","",""
"n2_0539","はっき","phát huy, gắng sức","PHÁT HUY","Phát huy","N2","","","",""
"n2_0540","ちょうてん","đỉnh, điểm","ĐỈNH ĐIỂM","Đỉnh , điểm","N2","","","",""
"n2_0541","しゅうへん","xung quanh","CHU BIÊN","Xung quanh","N2","","","",""
"n2_0542","げんば","hiện trường","HIỆN TRƯỜNG","Hiện trường","N2","","","",""
"n2_0543","じょうきょう","trạng thái, tình trạng","TÌNH HUỐNG","Tình hình, tình trạng","N2","","","",""
"n2_0544","そしき","tổ chức","TỔ CHỨC","Tổ chức","N2","","","",""
"n2_0545","せいど","chế độ","CHẾ ĐỘ","Chế độ","N2","","","",""
"n2_0546","こうせい","cấu thành","CẤU THÀNH","Cấu thành","N2","","","",""
"n2_0547","けいしき","hình thức","HÌNH THỨC","Hình thức","N2","","","",""
"n2_0548","けいこう","khuynh hướng","KHUYNH HƯỚNG","Khuynh hướng","N2","","","",""
"n2_0549","ほうしん","phương châm, chính sách","PHƯƠNG CHÂM","Phương châm","N2","","","",""
"n2_0550","てってい","triệt để","TRIỆT ĐỂ","Triệt để","N2","","","",""
"n2_0551","ぶんせき","phân tích","PHÂN TÍCH","Phân tích","N2","","","",""
"n2_0552","いじ","duy trì, (hòa bình, mức sống, tốc độ)","DUY TRÌ","Duy trì","N2","","","",""
"n2_0553","かんり","quản lý, điều hành, điều khiển","QUẢN LÝ","Quản lý","N2","","","",""
